"work_zip","employer","employer_zip","diff_cases","total_cases","diff_pct","employer_lat","employer_long","employer_address","work_long","work_lat","work_address"
"19103","WIPRO LIMITED","08816",3,833,0.36,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-75.1749671,39.9531865,"Philadelphia, PA 19103, USA"
"19103","COMPUNNEL SOFTWARE GROUP, INC.","08536",1,218,0.46,40.3379035,-74.5873348,"Plainsboro Township, NJ 08536, USA",-75.1749671,39.9531865,"Philadelphia, PA 19103, USA"
"19103","POPULUS GROUP LLC","48084",2,168,1.19,42.5586572,-83.1809776,"Troy, MI 48084, USA",-75.1749671,39.9531865,"Philadelphia, PA 19103, USA"
"19103","UST GLOBAL INC.","92656",6,357,1.68,33.5714289,-117.7314729,"Aliso Viejo, CA 92656, USA",-75.1749671,39.9531865,"Philadelphia, PA 19103, USA"
"19103","DELOITTE CONSULTING LLP","1913",2,870,0.23,37.1950477,-85.3745274,"KY-1913, Kentucky, USA",-75.1749671,39.9531865,"Philadelphia, PA 19103, USA"
"19103","IBM CORPORATION","27709",1,227,0.44,35.8908636,-78.8665733,"Durham, NC 27709, USA",-75.1749671,39.9531865,"Philadelphia, PA 19103, USA"
"19103","PRICEWATERHOUSECOOPERS LLP","33607",1,168,0.6,27.9717504,-82.4915194,"Tampa, FL 33607, USA",-75.1749671,39.9531865,"Philadelphia, PA 19103, USA"
"19103","PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC","33607",10,220,4.55,27.9717504,-82.4915194,"Tampa, FL 33607, USA",-75.1749671,39.9531865,"Philadelphia, PA 19103, USA"
"19106","PRICEWATERHOUSECOOPERS LLP","33607",1,168,0.6,27.9717504,-82.4915194,"Tampa, FL 33607, USA",-75.145782,39.9493801,"Philadelphia, PA 19106, USA"
"19106","COMPUNNEL SOFTWARE GROUP, INC.","08536",2,218,0.92,40.3379035,-74.5873348,"Plainsboro Township, NJ 08536, USA",-75.145782,39.9493801,"Philadelphia, PA 19106, USA"
"19107","POPULUS GROUP LLC","48084",1,168,0.6,42.5586572,-83.1809776,"Troy, MI 48084, USA",-75.1574567,39.9559288,"Philadelphia, PA 19107, USA"
"19107","WIPRO LIMITED","08816",2,833,0.24,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-75.1574567,39.9559288,"Philadelphia, PA 19107, USA"
"19113","COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION","77845",4,268,1.49,30.5368372,-96.3013432,"College Station, TX 77845, USA",-75.2741557,39.8654657,"Philadelphia, PA 19113, USA"
"19113","CAPGEMINI AMERICA INC","60606",1,1266,0.08,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-75.2741557,39.8654657,"Philadelphia, PA 19113, USA"
"19130","TECH MAHINDRA (AMERICAS), INC.","75093",1,283,0.35,33.0386278,-96.8243812,"Plano, TX 75093, USA",-75.1749671,39.9682609,"Philadelphia, PA 19130, USA"
"19132","WIPRO LIMITED","08816",2,833,0.24,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-75.1720488,39.9955072,"Philadelphia, PA 19132, USA"
"19147","RANDSTAD TECHNOLOGIES, LP","01801",1,168,0.6,42.4884618,-71.1329685,"Woburn, MA 01801, USA",-75.1516194,39.9350642,"Philadelphia, PA 19147, USA"
"19192","ACCENTURE LLP","60601",1,1274,0.08,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-75.1679449,39.9517217,"Philadelphia, PA 19192, USA"
"19312","ACCENTURE LLP","60601",3,1274,0.24,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-75.4461256,40.0258692,"Berwyn, PA 19312, USA"
"19317","ACCENTURE LLP","60601",1,1274,0.08,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-75.632447,39.8482368,"Chadds Ford, PA 19317, USA"
"19335","WIPRO LIMITED","08816",2,833,0.24,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-75.7255192,40.0210291,"Downingtown, PA 19335, USA"
"19341","WIPRO LIMITED","08816",4,833,0.48,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-75.6382657,40.0452442,"Exton, PA 19341, USA"
"19341","ACCENTURE LLP","60601",2,1274,0.16,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-75.6382657,40.0452442,"Exton, PA 19341, USA"
"19355","UST GLOBAL INC.","92656",12,357,3.36,33.5714289,-117.7314729,"Aliso Viejo, CA 92656, USA",-75.5393155,40.037745,"Malvern, PA 19355, USA"
"19355","COMPUNNEL SOFTWARE GROUP, INC.","08536",2,218,0.92,40.3379035,-74.5873348,"Plainsboro Township, NJ 08536, USA",-75.5393155,40.037745,"Malvern, PA 19355, USA"
"19355","RANDSTAD TECHNOLOGIES, LP","01801",11,168,6.55,42.4884618,-71.1329685,"Woburn, MA 01801, USA",-75.5393155,40.037745,"Malvern, PA 19355, USA"
"19355","POPULUS GROUP LLC","48084",3,168,1.79,42.5586572,-83.1809776,"Troy, MI 48084, USA",-75.5393155,40.037745,"Malvern, PA 19355, USA"
"19355","SYNTEL CONSULTING INC.","48083",5,535,0.93,42.5496035,-83.1112798,"Troy, MI 48083, USA",-75.5393155,40.037745,"Malvern, PA 19355, USA"
"19355","DELOITTE & TOUCHE LLP","19103",1,353,0.28,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-75.5393155,40.037745,"Malvern, PA 19355, USA"
"19355","SYNTEL CONSULTING INC.","48083",3,161,1.86,42.5496035,-83.1112798,"Troy, MI 48083, USA",-75.5393155,40.037745,"Malvern, PA 19355, USA"
"19355","CAPGEMINI AMERICA INC","60606",4,1266,0.32,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-75.5393155,40.037745,"Malvern, PA 19355, USA"
"19355","HCL AMERICA, INC.","94085",1,799,0.13,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-75.5393155,40.037745,"Malvern, PA 19355, USA"
"19355","NTT DATA, INC.","02129",1,150,0.67,42.3795409,-71.0646337,"Charlestown, MA 02129, USA",-75.5393155,40.037745,"Malvern, PA 19355, USA"
"19380","WIPRO LIMITED","08816",3,833,0.36,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-75.6091696,39.986277,"West Chester, PA 19380, USA"
"19380","COMPUNNEL SOFTWARE GROUP, INC.","08536",1,218,0.46,40.3379035,-74.5873348,"Plainsboro Township, NJ 08536, USA",-75.6091696,39.986277,"West Chester, PA 19380, USA"
"19380","HCL AMERICA, INC.","94085",2,799,0.25,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-75.6091696,39.986277,"West Chester, PA 19380, USA"
"19403","WIPRO LIMITED","08816",3,833,0.36,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-75.3761952,40.1373404,"Norristown, PA 19403, USA"
"19403","HCL AMERICA, INC.","94085",3,799,0.38,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-75.3761952,40.1373404,"Norristown, PA 19403, USA"
"19406","DELOITTE CONSULTING LLP","19103",1,870,0.11,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-75.3761952,40.0972222,"King of Prussia, PA 19406, USA"
"19406","HCL AMERICA, INC.","94085",6,799,0.75,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-75.3761952,40.0972222,"King of Prussia, PA 19406, USA"
"19426","IBM CORPORATION","27709",1,227,0.44,35.8908636,-78.8665733,"Durham, NC 27709, USA",-75.4577775,40.1778735,"Collegeville, PA 19426, USA"
"19426","COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION","77845",1,268,0.37,30.5368372,-96.3013432,"College Station, TX 77845, USA",-75.4577775,40.1778735,"Collegeville, PA 19426, USA"
"19426","HEXAWARE TECHNOLOGIES, INC.","08830",2,194,1.03,40.5693929,-74.3176876,"Iselin, NJ 08830, USA",-75.4577775,40.1778735,"Collegeville, PA 19426, USA"
"19426","ACCENTURE LLP","60601",8,1274,0.63,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-75.4577775,40.1778735,"Collegeville, PA 19426, USA"
"19426","IBM INDIA PRIVATE LIMITED","27709",5,676,0.74,35.8908636,-78.8665733,"Durham, NC 27709, USA",-75.4577775,40.1778735,"Collegeville, PA 19426, USA"
"19428","ACCENTURE LLP","60601",1,1274,0.08,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-75.3004009,40.0824359,"Conshohocken, PA 19428, USA"
"19446","CAPGEMINI AMERICA INC","60606",2,1266,0.16,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-75.3062326,40.2284948,"Lansdale, PA 19446, USA"
"19446","ERNST & YOUNG U.S. LLP","07094",3,806,0.37,40.782392,-74.0711359,"Secaucus, NJ 07094, USA",-75.3062326,40.2284948,"Lansdale, PA 19446, USA"
"19454","ACCENTURE LLP","60601",5,1274,0.39,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-75.2537397,40.2166904,"North Wales, PA 19454, USA"
"19456","NTT DATA, INC.","02129",2,150,1.33,42.3795409,-71.0646337,"Charlestown, MA 02129, USA",-75.45548,40.1331104,"Oaks, PA 19456, USA"
"19456","CIBER, INC.","80111",1,101,0.99,39.6166715,-104.8746508,"Englewood, CO 80111, USA",-75.45548,40.1331104,"Oaks, PA 19456, USA"
"19462","CAPGEMINI AMERICA INC","60606",1,1266,0.08,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-75.2887369,40.1110194,"Plymouth Meeting, PA 19462, USA"
"19462","HEXAWARE TECHNOLOGIES, INC.","08830",2,194,1.03,40.5693929,-74.3176876,"Iselin, NJ 08830, USA",-75.2887369,40.1110194,"Plymouth Meeting, PA 19462, USA"
"19486","COMPUNNEL SOFTWARE GROUP, INC.","08536",1,218,0.46,40.3379035,-74.5873348,"Plainsboro Township, NJ 08536, USA",-75.2984702,40.206625,"West Point, PA 19486, USA"
"19486","HCL AMERICA, INC.","94085",4,799,0.5,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-75.2984702,40.206625,"West Point, PA 19486, USA"
"19601","DELOITTE CONSULTING LLP","19103",4,870,0.46,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-75.9405178,40.3537241,"Reading, PA 19601, USA"
"19607","CAPGEMINI AMERICA INC","60606",4,1266,0.32,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-75.9347113,40.287932,"Reading, PA 19607, USA"
"19610","WIPRO LIMITED","08816",1,833,0.12,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-75.9753516,40.3380072,"Reading, PA 19610, USA"
"19701","ERNST & YOUNG U.S. LLP","07094",1,806,0.12,40.782392,-74.0711359,"Secaucus, NJ 07094, USA",-75.7022567,39.5943167,"Bear, DE 19701, USA"
"19702","HCL AMERICA, INC.","94085",1,799,0.13,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-75.7487779,39.6203775,"Newark, DE 19702, USA"
"19702","ACCENTURE LLP","60601",2,1274,0.16,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-75.7487779,39.6203775,"Newark, DE 19702, USA"
"19711","BANK OF AMERICA N.A.","10020",1,128,0.78,40.7605505,-73.9822683,"New York, NY 10020, USA",-75.7487779,39.7215173,"Newark, DE 19711, USA"
"19711","ACCENTURE LLP","60601",1,1274,0.08,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-75.7487779,39.7215173,"Newark, DE 19711, USA"
"19711","RANDSTAD TECHNOLOGIES, LP","01801",1,168,0.6,42.4884618,-71.1329685,"Woburn, MA 01801, USA",-75.7487779,39.7215173,"Newark, DE 19711, USA"
"19713","JPMORGAN CHASE & CO.","60603",15,319,4.7,41.8809155,-87.6254251,"Chicago, IL 60603, USA",-75.7080727,39.670937,"Newark, DE 19713, USA"
"19713","BANK OF AMERICA N.A.","10020",1,128,0.78,40.7605505,-73.9822683,"New York, NY 10020, USA",-75.7080727,39.670937,"Newark, DE 19713, USA"
"19801","POPULUS GROUP LLC","48084",1,168,0.6,42.5586572,-83.1809776,"Troy, MI 48084, USA",-75.5451379,39.7312603,"Wilmington, DE 19801, USA"
"19801","CAPITAL ONE SERVICES, LLC","23238",1,212,0.47,37.59161,-77.6421577,"Henrico, VA 23238, USA",-75.5451379,39.7312603,"Wilmington, DE 19801, USA"
"19801","RANDSTAD TECHNOLOGIES, LP","01801",4,168,2.38,42.4884618,-71.1329685,"Woburn, MA 01801, USA",-75.5451379,39.7312603,"Wilmington, DE 19801, USA"
"19801","WIPRO LIMITED","08816",2,833,0.24,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-75.5451379,39.7312603,"Wilmington, DE 19801, USA"
"19801","COMPUNNEL SOFTWARE GROUP, INC.","08536",6,218,2.75,40.3379035,-74.5873348,"Plainsboro Township, NJ 08536, USA",-75.5451379,39.7312603,"Wilmington, DE 19801, USA"
"19801","RELIABLE SOFTWARE RESOURCES, INC.","48167",1,116,0.86,42.4312595,-83.483215,"Northville, MI 48167, USA",-75.5451379,39.7312603,"Wilmington, DE 19801, USA"
"19801","CAPGEMINI AMERICA INC","60606",1,1266,0.08,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-75.5451379,39.7312603,"Wilmington, DE 19801, USA"
"19801","JPMORGAN CHASE & CO.","60603",14,319,4.39,41.8809155,-87.6254251,"Chicago, IL 60603, USA",-75.5451379,39.7312603,"Wilmington, DE 19801, USA"
"19801","DELOITTE CONSULTING LLP","19103",1,870,0.11,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-75.5451379,39.7312603,"Wilmington, DE 19801, USA"
"19801","IBM INDIA PRIVATE LIMITED","27709",4,676,0.59,35.8908636,-78.8665733,"Durham, NC 27709, USA",-75.5451379,39.7312603,"Wilmington, DE 19801, USA"
"19803","MPHASIS CORPORATION","10016",4,122,3.28,40.74727,-73.9800645,"New York, NY 10016, USA",-75.5393155,39.7961255,"Wilmington, DE 19803, USA"
"19803","JPMORGAN CHASE & CO.","60603",29,319,9.09,41.8809155,-87.6254251,"Chicago, IL 60603, USA",-75.5393155,39.7961255,"Wilmington, DE 19803, USA"
"19803","COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION","77845",1,268,0.37,30.5368372,-96.3013432,"College Station, TX 77845, USA",-75.5393155,39.7961255,"Wilmington, DE 19803, USA"
"19803","CAPGEMINI AMERICA INC","60606",1,1266,0.08,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-75.5393155,39.7961255,"Wilmington, DE 19803, USA"
"19803","IBM INDIA PRIVATE LIMITED","27709",5,676,0.74,35.8908636,-78.8665733,"Durham, NC 27709, USA",-75.5393155,39.7961255,"Wilmington, DE 19803, USA"
"19803","ACCENTURE LLP","60601",2,1274,0.16,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-75.5393155,39.7961255,"Wilmington, DE 19803, USA"
"19803","TECH MAHINDRA (AMERICAS), INC.","75093",1,119,0.84,33.0386278,-96.8243812,"Plano, TX 75093, USA",-75.5393155,39.7961255,"Wilmington, DE 19803, USA"
"19803","TECH MAHINDRA (AMERICAS), INC.","75093",1,283,0.35,33.0386278,-96.8243812,"Plano, TX 75093, USA",-75.5393155,39.7961255,"Wilmington, DE 19803, USA"
"19805","ERNST & YOUNG U.S. LLP","07094",3,806,0.37,40.782392,-74.0711359,"Secaucus, NJ 07094, USA",-75.5917092,39.7472496,"Wilmington, DE 19805, USA"
"19805","DELOITTE CONSULTING LLP","19103",3,870,0.34,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-75.5917092,39.7472496,"Wilmington, DE 19805, USA"
"19805","ACCENTURE LLP","60601",12,1274,0.94,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-75.5917092,39.7472496,"Wilmington, DE 19805, USA"
"19807","MPHASIS CORPORATION","10016",1,122,0.82,40.74727,-73.9800645,"New York, NY 10016, USA",-75.6091696,39.7847832,"Wilmington, DE 19807, USA"
"19808","DELOITTE CONSULTING LLP","19103",1,870,0.11,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-75.6789905,39.7329896,"Wilmington, DE 19808, USA"
"19808","ACCENTURE LLP","60601",1,1274,0.08,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-75.6789905,39.7329896,"Wilmington, DE 19808, USA"
"19809","ACCENTURE LLP","60601",3,1274,0.24,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-75.4890245,39.7777369,"Wilmington, DE 19809, USA"
"19884","BANK OF AMERICA N.A.","10020",5,128,3.91,40.7605505,-73.9822683,"New York, NY 10020, USA",-75.5447741,39.7460442,"Wilmington, DE 19884, USA"
"19884","RANDSTAD TECHNOLOGIES, LP","01801",2,168,1.19,42.4884618,-71.1329685,"Woburn, MA 01801, USA",-75.5447741,39.7460442,"Wilmington, DE 19884, USA"
"19899","ERNST & YOUNG U.S. LLP","07094",1,806,0.12,40.782392,-74.0711359,"Secaucus, NJ 07094, USA",-75.55,39.75,"Wilmington, DE 19899, USA"
"19904","L&T TECHNOLOGY SERVICES LIMITED","08817",2,239,0.84,40.5054763,-74.3939339,"Edison, NJ 08817, USA",-75.5975296,39.1850643,"Dover, DE 19904, USA"
"20002","DELOITTE CONSULTING LLP","19103",1,870,0.11,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-76.9815877,38.9052763,"Washington, DC 20002, USA"
"20005","COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION","77845",5,268,1.87,30.5368372,-96.3013432,"College Station, TX 77845, USA",-77.030539,38.908229,"Washington, DC 20005, USA"
"20005","ERNST & YOUNG U.S. LLP","07094",1,806,0.12,40.782392,-74.0711359,"Secaucus, NJ 07094, USA",-77.030539,38.908229,"Washington, DC 20005, USA"
"20005","PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC","33607",1,220,0.45,27.9717504,-82.4915194,"Tampa, FL 33607, USA",-77.030539,38.908229,"Washington, DC 20005, USA"
"20005","PRICEWATERHOUSECOOPERS LLP","33607",2,168,1.19,27.9717504,-82.4915194,"Tampa, FL 33607, USA",-77.030539,38.908229,"Washington, DC 20005, USA"
"20005","HCL AMERICA, INC.","94085",3,799,0.38,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-77.030539,38.908229,"Washington, DC 20005, USA"
"20006","PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC","33607",2,220,0.91,27.9717504,-82.4915194,"Tampa, FL 33607, USA",-77.0413344,38.897244,"Washington, DC 20006, USA"
"20006","ACCENTURE LLP","60601",1,1274,0.08,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-77.0413344,38.897244,"Washington, DC 20006, USA"
"20006","CIBER, INC.","80111",1,101,0.99,39.6166715,-104.8746508,"Englewood, CO 80111, USA",-77.0413344,38.897244,"Washington, DC 20006, USA"
"20006","KPMG LLP","75201",3,198,1.52,32.7863301,-96.7962528,"Dallas, TX 75201, USA",-77.0413344,38.897244,"Washington, DC 20006, USA"
"20006","HCL AMERICA, INC.","94085",3,799,0.38,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-77.0413344,38.897244,"Washington, DC 20006, USA"
"20007","ACCENTURE LLP","60601",1,1274,0.08,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-77.0737149,38.9156487,"Washington, DC 20007, USA"
"20016","HEXAWARE TECHNOLOGIES, INC.","08830",4,194,2.06,40.5693929,-74.3176876,"Iselin, NJ 08830, USA",-77.0852258,38.9374808,"Washington, DC 20016, USA"
"20016","ACCENTURE LLP","60601",1,1274,0.08,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-77.0852258,38.9374808,"Washington, DC 20016, USA"
"20036","PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC","33607",1,220,0.45,27.9717504,-82.4915194,"Tampa, FL 33607, USA",-77.0406147,38.9080786,"Washington, DC 20036, USA"
"20049","V-SOFT CONSULTING GROUP, INC","40222",1,140,0.71,38.2718515,-85.6177891,"Louisville, KY 40222, USA",-77.0199633,38.8961876,"Washington, DC 20049, USA"
"20049","COMPUNNEL SOFTWARE GROUP, INC.","08536",1,218,0.46,40.3379035,-74.5873348,"Plainsboro Township, NJ 08536, USA",-77.0199633,38.8961876,"Washington, DC 20049, USA"
"20049","CIBER, INC.","80111",1,101,0.99,39.6166715,-104.8746508,"Englewood, CO 80111, USA",-77.0199633,38.8961876,"Washington, DC 20049, USA"
"20049","HCL AMERICA, INC.","94085",1,799,0.13,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-77.0199633,38.8961876,"Washington, DC 20049, USA"
"20071","NTT DATA, INC.","02129",1,150,0.67,42.3795409,-71.0646337,"Charlestown, MA 02129, USA",-77.0346407,38.9047134,"Washington, DC 20071, USA"
"20147","COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION","77845",1,268,0.37,30.5368372,-96.3013432,"College Station, TX 77845, USA",-77.4816693,39.047958,"Ashburn, VA 20147, USA"
"20147","RANDSTAD TECHNOLOGIES, LP","01801",1,168,0.6,42.4884618,-71.1329685,"Woburn, MA 01801, USA",-77.4816693,39.047958,"Ashburn, VA 20147, USA"
"20147","WIPRO LIMITED","08816",1,833,0.12,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-77.4816693,39.047958,"Ashburn, VA 20147, USA"
"20148","V-SOFT CONSULTING GROUP, INC","40222",1,140,0.71,38.2718515,-85.6177891,"Louisville, KY 40222, USA",-77.5275463,39.0118703,"Ashburn, VA 20148, USA"
"20151","HCL AMERICA, INC.","94085",1,799,0.13,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-77.4587239,38.9016401,"Chantilly, VA 20151, USA"
"20170","AMAZON CORPORATE LLC","98121",1,513,0.19,47.6288591,-122.3456919,"Seattle, WA 98109, USA",-77.3841197,38.9808589,"Herndon, VA 20170, USA"
"20170","HEXAWARE TECHNOLOGIES, INC.","08830",7,194,3.61,40.5693929,-74.3176876,"Iselin, NJ 08830, USA",-77.3841197,38.9808589,"Herndon, VA 20170, USA"
"20170","AMAZON CORPORATE LLC","98121",4,513,0.78,47.6152474,-122.3497446,"Seattle, WA 98121, USA",-77.3841197,38.9808589,"Herndon, VA 20170, USA"
"20170","MPHASIS CORPORATION","10016",1,122,0.82,40.74727,-73.9800645,"New York, NY 10016, USA",-77.3841197,38.9808589,"Herndon, VA 20170, USA"
"20170","WIPRO LIMITED","08816",7,833,0.84,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-77.3841197,38.9808589,"Herndon, VA 20170, USA"
"20171","IBM CORPORATION","27709",3,227,1.32,35.8908636,-78.8665733,"Durham, NC 27709, USA",-77.3898602,38.9146972,"Herndon, VA 20171, USA"
"20171","IBM INDIA PRIVATE LIMITED","27709",1,676,0.15,35.8908636,-78.8665733,"Durham, NC 27709, USA",-77.3898602,38.9146972,"Herndon, VA 20171, USA"
"20171","WIPRO LIMITED","08816",2,833,0.24,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-77.3898602,38.9146972,"Herndon, VA 20171, USA"
"20171","CIBER, INC.","80111",1,101,0.99,39.6166715,-104.8746508,"Englewood, CO 80111, USA",-77.3898602,38.9146972,"Herndon, VA 20171, USA"
"20171","HEXAWARE TECHNOLOGIES, INC.","08830",1,194,0.52,40.5693929,-74.3176876,"Iselin, NJ 08830, USA",-77.3898602,38.9146972,"Herndon, VA 20171, USA"
"20171","V-SOFT CONSULTING GROUP, INC","40222",2,140,1.43,38.2718515,-85.6177891,"Louisville, KY 40222, USA",-77.3898602,38.9146972,"Herndon, VA 20171, USA"
"20190","MPHASIS CORPORATION","10016",1,122,0.82,40.74727,-73.9800645,"New York, NY 10016, USA",-77.3381855,38.9552797,"Reston, VA 20190, USA"
"20190","HEXAWARE TECHNOLOGIES, INC.","08830",1,194,0.52,40.5693929,-74.3176876,"Iselin, NJ 08830, USA",-77.3381855,38.9552797,"Reston, VA 20190, USA"
"20191","COMPUNNEL SOFTWARE GROUP, INC.","08536",2,218,0.92,40.3379035,-74.5873348,"Plainsboro Township, NJ 08536, USA",-77.3439283,38.9302229,"Reston, VA 20191, USA"
"20191","HEXAWARE TECHNOLOGIES, INC.","08830",12,194,6.19,40.5693929,-74.3176876,"Iselin, NJ 08830, USA",-77.3439283,38.9302229,"Reston, VA 20191, USA"
"20191","CAPGEMINI AMERICA INC","60606",3,1266,0.24,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-77.3439283,38.9302229,"Reston, VA 20191, USA"
"20433","HCL AMERICA, INC.","94085",10,799,1.25,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-77.0424139,38.8989707,"Washington, DC 20433, USA"
"2048","L&T TECHNOLOGY SERVICES LIMITED","08817",1,239,0.42,40.5054763,-74.3939339,"Edison, NJ 08817, USA",-80.4986694,36.3305378,"State Rd 2048, Pinnacle, NC 27043, USA"
"20723","CAPGEMINI AMERICA INC","60606",4,1266,0.32,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-76.860565,39.1426709,"Laurel, MD 20723, USA"
"20746","V-SOFT CONSULTING GROUP, INC","40222",1,140,0.71,38.2718515,-85.6177891,"Louisville, KY 40222, USA",-76.9239727,38.8370963,"Suitland, MD 20746, USA"
"20810","ACCENTURE LLP","60601",1,1274,0.08,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-77.1,38.9799999,"Bethesda, MD 20810, USA"
"20814","ERNST & YOUNG U.S. LLP","07094",4,806,0.5,40.782392,-74.0711359,"Secaucus, NJ 07094, USA",-77.1053673,39.0038878,"Bethesda, MD 20814, USA"
"20814","ACCENTURE LLP","60601",5,1274,0.39,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-77.1053673,39.0038878,"Bethesda, MD 20814, USA"
"20815","ERNST & YOUNG U.S. LLP","07094",1,806,0.12,40.782392,-74.0711359,"Secaucus, NJ 07094, USA",-77.0737149,38.9875145,"Chevy Chase, MD 20815, USA"
