Year,Month,State,Utility Number,Utility Name,Data Status,Residential.Capacity,Commercial.Capacity,Industrial.Capacity,Transportation.Capacity,Total.Capacity,Residential.Customers,Commercial.Customers,Industrial.Customers,Transportation.Customers,Total.Customers
2015,4,VT,7601,Green Mountain Power Corp,Final,23.383,12.299,0.197,0.000,35.879,"3,226",248,4,0,"3,478"
2015,4,VT,19791,"Vermont Electric Cooperative, Inc",Final,3.184,0.781,0.000,0.000,3.965,508,25,0,0,533
2015,4,VT,99999,State Adjustment,Final,2.501,0.213,.,.,2.714,.,.,.,.,.
2015,4,WA,3660,PUD No 1 of Clark County - (WA),Final,1.195,0.190,0.000,0.000,1.385,268,14,0,0,282
2015,4,WA,14354,PacifiCorp,Final,1.339,0.692,0.026,0.000,2.057,221,45,3,0,269
2015,4,WA,15500,Puget Sound Energy Inc,Final,15.495,3.029,0.000,0.000,18.524,"2,709",219,0,0,"2,928"
2015,4,WA,16868,City of Seattle - (WA),Final,5.970,1.860,0.000,0.000,7.830,"1,679",131,0,0,"1,810"
2015,4,WA,17470,PUD 1 of Snohomish County,Final,3.513,0.515,0.000,0.000,4.028,582,64,0,0,646
2015,4,WA,18429,City of Tacoma  - (WA),Final,0.528,0.126,0.000,0.000,0.654,144,9,0,0,153
2015,4,WA,20169,Avista Corp,Final,1.003,0.382,0.000,0.000,1.385,200,31,0,0,231
2015,4,WA,99999,State Adjustment,Final,5.808,0.560,0.026,.,6.394,.,.,.,.,.
2015,4,WI,4715,Dahlberg Light & Power Co,Final,0.028,0.000,0.000,0.000,0.028,5,0,0,0,5
2015,4,WI,5574,East Central Energy,Final,0.042,0.000,0.000,0.000,0.042,7,0,0,0,7
2015,4,WI,11479,Madison Gas & Electric Co,Final,0.554,1.252,0.000,0.000,1.806,133,52,0,0,185
2015,4,WI,13697,North Central Power Co Inc,Final,0.041,0.000,0.000,0.000,0.041,7,0,0,0,7
2015,4,WI,13815,Northwestern Wisconsin Elec Co,Final,0.098,0.057,0.000,0.000,0.155,14,5,0,0,19
2015,4,WI,20847,Wisconsin Electric Power Co,Final,2.494,2.830,0.010,0.000,5.334,405,187,1,0,593
2015,4,WI,20856,Wisconsin Power & Light Co,Final,1.488,1.568,0.000,0.000,3.056,266,152,0,0,418
2015,4,WI,20860,Wisconsin Public Service Corp,Final,1.801,2.250,0.000,0.000,4.051,316,160,0,0,476
2015,4,WI,99999,State Adjustment,Final,2.922,0.421,0.024,.,3.367,.,.,.,.,.
2015,4,WV,733,Appalachian Power Co,Final,0.291,0.310,0.005,0.000,0.606,66,24,1,0,91
2015,4,WV,12796,Monongahela Power Co,Final,0.463,0.232,0.000,0.000,0.695,109,17,0,0,126
2015,4,WV,15263,The Potomac Edison Company,Final,1.357,0.129,0.000,0.000,1.486,202,16,0,0,218
2015,4,WV,20521,Wheeling Power Co,Final,0.156,0.005,0.000,0.000,0.161,18,1,0,0,19
2015,4,WV,99999,State Adjustment,Final,.,.,.,.,0.000,.,.,.,.,.
2015,4,WY,3461,Cheyenne Light Fuel & Power d/b/a Black,Final,0.290,0.064,0.000,0.000,0.354,105,6,0,0,111
2015,4,WY,7222,City of Gillette - (WY),Final,0.016,0.000,0.000,0.000,0.016,2,0,0,0,2
2015,4,WY,8566,High Plains Power Inc,Final,0.173,0.043,0.000,0.000,0.216,34,5,0,0,39
2015,4,WY,11273,Lower Valley Energy Inc,Final,0.190,0.122,0.213,0.000,0.525,50,14,7,0,71
2015,4,WY,14354,PacifiCorp,Final,0.528,0.419,0.000,0.000,0.947,149,49,0,0,198
2015,4,WY,19156,Powder River Energy Corp,Final,0.113,0.072,0.000,0.000,0.185,24,4,0,0,28
2015,4,WY,27058,"High West Energy, Inc",Final,0.120,0.000,0.004,0.000,0.124,60,0,1,0,61
2015,4,WY,99999,State Adjustment,Final,0.282,0.071,.,.,0.353,.,.,.,.,.
2015,5,AK,219,Alaska Power and Telephone Co,Final,0.012,0.011,0.000,0.000,0.023,3,1,0,0,4
2015,5,AK,599,Anchorage Municipal Light and Power,Final,0.018,0.021,0.000,0.000,0.039,6,3,0,0,9
2015,5,AK,3522,Chugach Electric Assn Inc,Final,0.019,0.021,0.000,0.000,0.040,5,6,0,0,11
2015,5,AK,7353,Golden Valley Elec Assn Inc,Final,0.198,0.112,0.019,0.000,0.329,46,15,3,0,64
2015,5,AK,11824,Matanuska Electric Assn Inc,Final,0.150,0.033,0.000,0.000,0.183,43,8,0,0,51
2015,5,AK,19558,Homer Electric Assn Inc,Final,0.215,0.049,0.000,0.000,0.264,64,10,0,0,74
2015,5,AK,99999,State Adjustment,Final,0.036,.,.,.,0.036,.,.,.,.,.
2015,5,AL,195,Alabama Power Co,Final,0.266,0.207,0.040,0.000,0.513,60,17,1,0,78
2015,5,AL,99999,State Adjustment,Final,0.066,.,.,.,0.066,.,.,.,.,.
2015,5,AR,814,Entergy Arkansas Inc,Final,0.535,0.247,0.000,0.000,0.782,113,20,0,0,133
2015,5,AR,817,Arkansas Valley Elec Coop Corp,Final,0.107,0.017,0.000,0.000,0.124,22,1,0,0,23
2015,5,AR,3093,Carroll Electric Coop Corp - (AR),Final,0.379,0.000,0.000,0.000,0.379,76,0,0,0,76
2015,5,AR,5860,Empire District Electric Co,Final,0.012,0.000,0.000,0.000,0.012,1,0,0,0,1
2015,5,AR,6342,First Electric Coop Corp,Final,0.187,0.000,0.000,0.000,0.187,37,0,0,0,37
2015,5,AR,13718,City of North Little Rock - (AR),Final,0.050,1.200,0.000,0.000,1.250,3,5,0,0,8
2015,5,AR,14063,Oklahoma Gas & Electric Co,Final,0.061,0.031,0.000,0.000,0.092,11,4,0,0,15
2015,5,AR,17698,Southwestern Electric Power Co,Final,0.055,0.417,0.000,0.000,0.472,16,14,0,0,30
2015,5,AR,99999,State Adjustment,Final,0.635,0.035,.,.,0.670,.,.,.,.,.
2015,5,AZ,176,Ajo Improvement Co,Final,0.000,0.033,0.000,0.000,0.033,0,3,0,0,3
2015,5,AZ,803,Arizona Public Service Co,Final,196.310,200.920,0.000,0.000,397.230,"33,096","1,139",0,0,"34,235"
2015,5,AZ,12919,Morenci Water and Electric,Final,0.000,0.033,0.000,0.000,0.033,0,3,0,0,3
2015,5,AZ,16572,Salt River Project,Final,92.127,16.493,2.999,0.000,111.619,"14,135",306,52,0,"14,493"
2015,5,AZ,19189,Trico Electric Cooperative Inc,Final,7.806,5.706,0.000,0.000,13.512,"1,174",17,0,0,"1,191"
2015,5,AZ,19728,"UNS Electric, Inc",Final,11.285,3.410,0.479,0.000,15.174,"1,444",87,11,0,"1,542"
2015,5,AZ,21538,"Mohave Electric Cooperative, I",Final,2.805,1.485,0.000,0.000,4.290,425,63,0,0,488
2015,5,AZ,24211,Tucson Electric Power Co,Final,50.533,1.525,64.672,0.000,116.730,"7,413",62,259,0,"7,734"
2015,5,AZ,99999,State Adjustment,Final,11.127,4.290,.,.,15.417,.,.,.,.,.
2015,5,CA,9216,Imperial Irrigation District,Final,8.715,20.163,0.000,0.000,28.878,"1,665",134,0,0,"1,799"
2015,5,CA,11208,Los Angeles Department of Water & Power,Final,70.740,56.980,0.000,0.000,127.720,"14,615",654,0,0,"15,269"
2015,5,CA,12745,Modesto Irrigation District,Final,11.581,6.254,6.665,0.000,24.500,"1,832",68,22,0,"1,922"
2015,5,CA,14328,Pacific Gas & Electric Co,Final,831.448,328.658,359.297,0.000,"1,519.403","168,313","5,270","1,565",0,"175,148"
2015,5,CA,14354,PacifiCorp,Final,1.180,1.265,0.617,0.000,3.062,158,24,8,0,190
2015,5,CA,14534,City of Pasadena - (CA),Final,2.525,3.423,0.000,0.000,5.948,671,41,0,0,712
2015,5,CA,16534,Sacramento Municipal Util Dist,Final,34.715,22.298,14.262,0.000,71.275,"9,205",272,42,0,"9,519"
2015,5,CA,16609,San Diego Gas & Electric Co,Final,271.943,58.656,30.743,0.000,361.342,"54,846","1,095",38,0,"55,979"
2015,5,CA,17609,Southern California Edison Co,Final,624.157,205.228,202.832,0.000,"1,032.217","122,871","3,590",461,0,"126,922"
2015,5,CA,17612,Bear Valley Electric Service,Final,0.831,0.000,0.000,0.000,0.831,148,0,0,0,148
2015,5,CA,19281,Turlock Irrigation District,Final,7.166,0.425,15.976,0.000,23.567,"1,120",28,91,0,"1,239"
2015,5,CA,99999,State Adjustment,Final,39.029,28.155,2.520,.,69.704,.,.,.,.,.
2015,5,CO,3989,City of Colorado Springs - (CO),Final,1.629,4.420,0.000,0.000,6.049,359,64,0,0,423
2015,5,CO,6604,City of Fort Collins - (CO),Final,1.659,0.761,1.380,0.000,3.800,334,49,3,0,386
2015,5,CO,9336,Intermountain Rural Elec Assn,Final,3.845,0.056,0.000,0.000,3.901,643,4,0,0,647
2015,5,CO,12866,Moon Lake Electric Assn Inc,Final,0.000,0.100,0.000,0.000,0.100,0,5,0,0,5
2015,5,CO,15257,"Poudre Valley R  E  A, Inc",Final,1.068,0.105,0.020,0.000,1.193,176,10,1,0,187
2015,5,CO,15466,Public Service Co of Colorado,Final,124.744,107.791,0.624,0.000,233.159,"22,920","2,109",11,0,"25,040"
2015,5,CO,16603,"San Luis Valley R E C, Inc",Final,0.215,0.082,0.030,0.000,0.327,56,9,2,0,67
2015,5,CO,19499,"United Power, Inc",Final,3.392,0.201,0.021,0.000,3.614,555,11,1,0,567
2015,5,CO,27058,"High West Energy, Inc",Final,0.002,0.000,0.000,0.000,0.002,1,0,0,0,1
2015,5,CO,56146,Black Hills/Colorado Elec.Util,Final,3.671,5.911,1.900,0.000,11.482,616,183,2,0,801
2015,5,CO,99999,State Adjustment,Final,14.725,2.438,0.521,.,17.684,.,.,.,.,.
2015,5,CT,4176,Connecticut Light & Power Co,Final,54.927,61.074,8.177,0.000,124.178,"8,211",675,21,0,"8,907"
2015,5,CT,7716,Groton Dept of Utilities - (CT),Final,0.009,0.000,0.000,0.000,0.009,2,0,0,0,2
2015,5,CT,19497,United Illuminating Co,Final,8.098,8.700,1.512,0.000,18.310,"1,252",89,12,0,"1,353"
2015,5,CT,20038,Town of Wallingford - (CT),Final,0.010,0.263,0.000,0.000,0.273,3,2,0,0,5
2015,5,CT,99999,State Adjustment,Final,.,.,.,.,0.000,.,.,.,.,.
2015,5,DC,15270,Potomac Electric Power Co,Final,6.063,4.141,0.000,0.000,10.204,"1,453",97,0,0,"1,550"
2015,5,DC,99999,State Adjustment,Final,.,.,.,.,0.000,.,.,.,.,.
2015,5,DE,5027,Delmarva Power,Final,11.134,10.219,2.505,0.000,23.858,"1,699",196,8,0,"1,903"
2015,5,DE,5070,Delaware Electric Cooperative,Final,2.188,1.729,0.000,0.000,3.917,383,29,0,0,412
2015,5,DE,5335,City of Dover - (DE),Final,0.217,0.866,0.000,0.000,1.083,35,20,0,0,55
2015,5,DE,13519,City of Newark - (DE),Final,0.055,0.000,0.073,0.000,0.128,47,0,6,0,53
2015,5,DE,99999,State Adjustment,Final,0.033,0.478,.,.,0.511,.,.,.,.,.
2015,5,FL,6452,Florida Power & Light Co,Final,17.342,20.719,0.000,0.000,38.061,"3,050",737,0,0,"3,787"
2015,5,FL,6455,"Duke Energy Florida, Inc",Final,11.239,9.183,1.151,0.000,21.573,"2,117",292,6,0,"2,415"
2015,5,FL,6457,Florida Public Utilities Co,Final,0.296,0.000,0.000,0.000,0.296,62,0,0,0,62
2015,5,FL,7801,Gulf Power Co,Final,1.622,0.322,0.000,0.000,1.944,321,108,0,0,429
2015,5,FL,9617,JEA,Final,1.674,0.382,0.000,0.000,2.056,273,27,0,0,300
2015,5,FL,18454,Tampa Electric Co,Final,3.892,4.919,0.000,0.000,8.811,566,99,0,0,665
2015,5,FL,99999,State Adjustment,Final,9.769,9.107,0.138,.,19.014,.,.,.,.,.
2015,5,GA,3916,Cobb Electric Membership Corp,Final,0.204,0.198,0.000,0.000,0.402,33,7,0,0,40
2015,5,GA,99999,State Adjustment,Final,3.520,2.453,1.189,.,7.162,.,.,.,.,.
2015,5,HI,8287,Hawaii Electric Light Co Inc,Final,37.377,13.846,0.000,0.000,51.223,"7,737",490,0,0,"8,227"
2015,5,HI,10071,Kauai Island Utility Cooperative,Final,10.081,6.048,0.000,0.000,16.129,"2,586",234,0,0,"2,820"
2015,5,HI,11843,Maui Electric Co Ltd,Final,38.705,15.376,0.000,0.000,54.081,"7,332",543,0,0,"7,875"
2015,5,HI,19547,Hawaiian Electric Co Inc,Final,165.609,32.008,0.000,0.000,197.617,"36,157",921,0,0,"37,078"
2015,5,HI,99999,State Adjustment,Final,.,.,.,.,0.000,.,.,.,.,.
2015,5,IA,9417,Interstate Power and Light Co,Final,7.143,17.149,0.801,0.000,25.093,735,592,24,0,"1,351"
2015,5,IA,12341,MidAmerican Energy Co,Final,0.764,1.828,2.296,0.000,4.888,125,62,3,0,190
2015,5,IA,99999,State Adjustment,Final,2.349,0.226,0.072,.,2.647,.,.,.,.,.
2015,5,ID,9187,City of Idaho Falls - (ID),Final,0.008,0.042,0.000,0.000,0.050,3,3,0,0,6
2015,5,ID,9191,Idaho Power Co,Final,2.129,1.593,0.040,0.000,3.762,460,100,1,0,561
2015,5,ID,10454,Kootenai Electric Cooperative,Final,0.091,0.000,0.000,0.000,0.091,19,0,0,0,19
2015,5,ID,11273,Lower Valley Energy Inc,Final,0.024,0.000,0.000,0.000,0.024,3,0,0,0,3
2015,5,ID,14354,PacifiCorp,Final,0.524,0.362,0.000,0.000,0.886,119,24,0,0,143
2015,5,ID,20169,Avista Corp,Final,0.160,0.226,0.000,0.000,0.386,35,11,0,0,46
2015,5,ID,99999,State Adjustment,Final,0.089,.,.,.,0.089,.,.,.,.,.
2015,5,IL,4110,Commonwealth Edison Co,Final,2.340,4.950,0.000,0.000,7.290,419,82,0,0,501
2015,5,IL,12341,MidAmerican Energy Co,Final,0.054,2.362,0.000,0.000,2.416,11,5,0,0,16
2015,5,IL,13032,Mt Carmel Public Utility Co,Final,0.015,0.010,0.000,0.000,0.025,3,1,0,0,4
2015,5,IL,56697,Ameren Illinois Company,Final,1.998,1.082,0.000,0.000,3.080,350,111,0,0,461
2015,5,IL,99999,State Adjustment,Final,1.529,0.488,0.130,.,2.147,.,.,.,.,.
2015,5,IN,9273,Indianapolis Power & Light Co,Final,0.241,0.095,0.000,0.000,0.336,57,9,0,0,66
2015,5,IN,9324,Indiana Michigan Power Co,Final,0.404,0.252,0.000,0.000,0.656,78,26,0,0,104
2015,5,IN,13756,Northern Indiana Pub Serv Co,Final,0.355,2.348,0.000,0.000,2.703,74,16,0,0,90
2015,5,IN,15470,"Duke Energy Indiana, LLC",Final,1.446,3.280,0.000,0.000,4.726,276,74,0,0,350
2015,5,IN,17633,Southern Indiana Gas & Elec Co,Final,0.673,0.123,0.000,0.000,0.796,97,10,0,0,107
2015,5,IN,99999,State Adjustment,Final,1.268,0.064,0.016,.,1.348,.,.,.,.,.
2015,5,KS,9996,City of Kansas City - (KS),Final,0.040,0.018,0.000,0.000,0.058,6,2,0,0,8
2015,5,KS,10000,Kansas City Power & Light Co,Final,0.231,0.294,0.000,0.000,0.525,48,15,0,0,63
2015,5,KS,10005,Kansas Gas & Electric Co,Final,0.290,0.376,0.000,0.000,0.666,64,14,0,0,78
2015,5,KS,22500,Westar Energy Inc,Final,0.972,1.364,0.000,0.000,2.336,173,56,0,0,229
2015,5,KS,99999,State Adjustment,Final,0.249,0.034,.,.,0.283,.,.,.,.,.
2015,5,KY,9964,Kenergy Corp,Final,0.041,0.000,0.000,0.000,0.041,7,0,0,0,7
2015,5,KY,10171,Kentucky Utilities Co,Final,0.388,0.172,0.000,0.000,0.560,70,16,0,0,86
2015,5,KY,11249,Louisville Gas & Electric Co,Final,0.570,0.262,0.000,0.000,0.832,158,22,0,0,180
2015,5,KY,17564,South Kentucky Rural E C C,Final,0.047,0.000,0.000,0.000,0.047,9,0,0,0,9
2015,5,KY,19446,Duke Energy Kentucky,Final,0.096,0.483,0.000,0.000,0.579,23,10,0,0,33
2015,5,KY,22053,Kentucky Power Co,Final,0.045,0.094,0.000,0.000,0.139,4,6,0,0,10
2015,5,KY,49998,City of Berea Municipal Utility,Final,0.013,0.154,0.000,0.000,0.167,6,5,0,0,11
2015,5,KY,99999,State Adjustment,Final,0.473,0.189,.,.,0.662,.,.,.,.,.
2015,5,LA,3265,Cleco Power LLC,Final,12.259,1.024,0.000,0.000,13.283,"2,034",96,0,0,"2,130"
2015,5,LA,11241,Entergy Louisiana LLC,Final,32.206,0.581,0.000,0.000,32.787,"5,637",171,0,0,"5,808"
2015,5,LA,13478,Entergy New Orleans Inc,Final,27.654,0.799,0.000,0.000,28.453,"5,431",30,0,0,"5,461"
2015,5,LA,17698,Southwestern Electric Power Co,Final,6.140,0.319,0.000,0.000,6.459,"1,065",118,0,0,"1,183"
2015,5,LA,55936,Entergy Gulf States - LA LLC,Final,7.219,0.846,0.000,0.000,8.065,"1,212",303,0,0,"1,515"
2015,5,LA,99999,State Adjustment,Final,9.203,0.426,.,.,9.629,.,.,.,.,.
2015,5,MA,6374,Fitchburg Gas & Elec Light Co,Final,2.807,5.006,0.602,0.000,8.415,456,18,3,0,477
2015,5,MA,8774,City of Holyoke - (MA),Final,0.016,0.004,0.000,0.000,0.020,2,3,0,0,5
2015,5,MA,11804,Massachusetts Electric Co,Final,73.104,291.908,0.000,0.000,365.012,"12,610","1,717",0,0,"14,327"
2015,5,MA,13206,Nantucket Electric Co,Final,0.061,0.360,0.000,0.000,0.421,14,3,0,0,17
2015,5,MA,15748,Town of Reading - (MA),Final,0.187,0.000,0.915,0.000,1.102,29,0,6,0,35
2015,5,MA,20455,Western Massachusetts Electric Company,Final,11.461,34.185,1.342,0.000,46.988,"1,871",172,6,0,"2,049"
2015,5,MA,54913,NSTAR Electric Company,Final,53.582,176.319,26.329,0.000,256.230,"7,897",896,167,0,"8,960"
2015,5,MA,99999,State Adjustment,Final,4.410,3.081,0.289,.,7.780,.,.,.,.,.
2015,5,MD,1167,Baltimore Gas & Electric Co,Final,43.454,32.330,0.000,0.000,75.784,"7,055",325,0,0,"7,380"
2015,5,MD,5027,Delmarva Power,Final,7.478,16.296,1.017,0.000,24.791,806,84,2,0,892
2015,5,MD,15263,The Potomac Edison Company,Final,10.804,7.219,2.988,0.000,21.011,"1,409",74,3,0,"1,486"
2015,5,MD,15270,Potomac Electric Power Co,Final,25.274,16.944,0.000,0.000,42.218,"3,556",90,0,0,"3,646"
2015,5,MD,99999,State Adjustment,Final,10.818,8.231,3.526,.,22.575,.,.,.,.,.
2015,5,ME,1179,Emera Maine,Final,1.606,1.097,0.626,0.000,3.329,363,63,2,0,428
2015,5,ME,3266,Central Maine Power Co,Final,7.604,4.376,0.000,0.000,11.980,"1,547",191,0,0,"1,738"
2015,5,ME,99999,State Adjustment,Final,0.180,0.004,.,.,0.184,.,.,.,.,.
2015,5,MI,392,Alpena Power Co,Final,0.003,0.010,0.000,0.000,0.013,17,1,0,0,18
2015,5,MI,3828,Cloverland Electric Co-op,Final,0.065,0.025,0.000,0.000,0.090,20,7,0,0,27
2015,5,MI,4254,Consumers Energy Co,Final,1.624,1.495,0.000,0.000,3.119,317,66,0,0,383
2015,5,MI,5109,DTE Electric Company,Final,6.263,4.389,0.247,0.000,10.899,970,240,11,0,"1,221"
2015,5,MI,9324,Indiana Michigan Power Co,Final,0.123,0.078,0.006,0.000,0.207,24,6,1,0,31
2015,5,MI,10704,City of Lansing - (MI),Final,0.008,0.008,0.000,0.000,0.016,4,2,0,0,6
2015,5,MI,19578,Upper Peninsula Power Company,Final,0.317,0.008,0.000,0.000,0.325,76,3,0,0,79
2015,5,MI,20847,Wisconsin Electric Power Co,Final,0.091,0.038,0.000,0.000,0.129,19,6,0,0,25
2015,5,MI,20860,Wisconsin Public Service Corp,Final,0.013,0.000,0.000,0.000,0.013,5,0,0,0,5
2015,5,MI,99999,State Adjustment,Final,0.580,0.555,0.272,.,1.407,.,.,.,.,.
2015,5,MN,689,Connexus Energy,Final,0.255,0.000,0.160,0.000,0.415,33,0,1,0,34
2015,5,MN,5574,East Central Energy,Final,0.303,0.141,0.000,0.000,0.444,31,11,0,0,42
2015,5,MN,9417,Interstate Power and Light Co,Final,0.501,0.269,0.020,0.000,0.790,25,10,1,0,36
2015,5,MN,12647,"ALLETE, Inc.",Final,0.542,0.384,0.002,0.000,0.928,92,31,1,0,124
2015,5,MN,13781,Northern States Power Co - Minnesota,Final,4.364,8.741,1.191,0.000,14.296,703,319,37,0,"1,059"
2015,5,MN,14232,Otter Tail Power Co,Final,0.148,0.251,0.000,0.000,0.399,12,16,0,0,28
2015,5,MN,16181,Rochester Public Utilities,Final,0.187,0.075,0.000,0.000,0.262,33,4,0,0,37
2015,5,MN,17267,Sioux Valley SW Elec Coop,Final,0.158,0.063,0.000,0.000,0.221,6,3,0,0,9
2015,5,MN,20996,Wright-Hennepin Coop Elec Assn,Final,0.150,0.022,0.000,0.000,0.172,12,2,0,0,14
2015,5,MN,25177,Dakota Electric Association,Final,0.285,0.245,0.000,0.000,0.530,35,15,0,0,50
2015,5,MN,99999,State Adjustment,Final,2.293,0.915,0.048,.,3.256,.,.,.,.,.
2015,5,MO,4675,Cuivre River Electric Coop Inc,Final,0.053,0.000,0.000,0.000,0.053,8,0,0,0,8
2015,5,MO,5860,Empire District Electric Co,Final,0.313,0.142,0.030,0.000,0.485,46,6,2,0,54
2015,5,MO,9231,City of Independence - (MO),Final,0.004,0.081,0.000,0.000,0.085,2,7,0,0,9
2015,5,MO,10000,Kansas City Power & Light Co,Final,4.038,13.657,0.000,0.000,17.695,337,610,0,0,947
2015,5,MO,12698,KCP&L Greater Missouri Operations Co.,Final,15.913,13.589,0.557,0.000,30.059,858,606,18,0,"1,482"
2015,5,MO,17833,City Utilities of Springfield - (MO),Final,0.067,0.072,0.000,0.000,0.139,13,5,0,0,18
2015,5,MO,19436,Union Electric Co - (MO),Final,20.433,30.711,0.000,0.000,51.144,"2,225","1,376",0,0,"3,601"
2015,5,MO,99999,State Adjustment,Final,1.900,0.324,.,.,2.224,.,.,.,.,.
2015,5,MS,3841,Coast Electric Power Assn,Final,0.046,0.110,0.650,0.000,0.806,8,2,1,0,11
2015,5,MS,17647,Southern Pine Elec Power Assn,Final,0.015,0.015,0.000,0.000,0.030,1,1,0,0,2
2015,5,MS,99999,State Adjustment,Final,0.091,.,.,.,0.091,.,.,.,.,.
2015,5,MT,6395,Flathead Electric Coop Inc,Final,0.120,0.026,0.000,0.000,0.146,30,6,0,0,36
2015,5,MT,12692,"Missoula Electric Coop, Inc",Final,0.091,0.015,0.000,0.000,0.106,19,2,0,0,21
2015,5,MT,12825,NorthWestern Energy LLC - (MT),Final,3.910,2.277,0.000,0.000,6.187,"1,119",308,0,0,"1,427"
2015,5,MT,19603,USBIA-Mission Valley Power,Final,0.045,0.000,0.000,0.000,0.045,13,0,0,0,13
2015,5,MT,20997,Yellowstone Valley Elec Co-op,Final,0.077,0.000,0.000,0.000,0.077,11,0,0,0,11
2015,5,MT,99999,State Adjustment,Final,0.446,0.127,.,.,0.573,.,.,.,.,.
2015,5,NC,3046,Duke Energy Progress - (NC),Final,5.004,4.857,0.000,0.000,9.861,"1,217",104,0,0,"1,321"
2015,5,NC,5416,"Duke Energy Carolinas, LLC",Final,4.305,3.884,1.111,0.000,9.300,981,94,3,0,"1,078"
2015,5,NC,9837,Jones-Onslow Elec Member Corp,Final,0.065,0.000,0.000,0.000,0.065,16,0,0,0,16
2015,5,NC,16496,Rutherford Elec Member Corp,Final,0.279,0.000,0.000,0.000,0.279,62,0,0,0,62
2015,5,NC,19876,Virginia Electric & Power Co,Final,0.100,0.070,0.000,0.000,0.170,23,12,0,0,35
2015,5,NC,24889,Brunswick Electric Member Corp,Final,0.624,0.290,0.000,0.000,0.914,78,6,0,0,84
2015,5,NC,99999,State Adjustment,Final,1.360,0.831,.,.,2.191,.,.,.,.,.
2015,5,ND,12301,Nodak Electric Coop Inc,Final,0.180,0.000,0.060,0.000,0.240,10,0,2,0,12
2015,5,ND,14232,Otter Tail Power Co,Final,0.014,0.056,0.000,0.000,0.070,2,3,0,0,5
2015,5,ND,19790,Verendrye Electric Coop Inc,Final,0.034,0.000,0.000,0.000,0.034,4,0,0,0,4
2015,5,ND,24949,Cass County Elec Coop Inc,Final,0.418,0.000,0.000,0.000,0.418,37,0,0,0,37
2015,5,ND,99999,State Adjustment,Final,.,.,.,.,0.000,.,.,.,.,.
2015,5,NE,4373,Cornhusker Public Power Dist,Final,0.043,0.000,0.000,0.000,0.043,3,0,0,0,3
2015,5,NE,6779,City of Fremont - (NE),Final,0.006,0.000,0.000,0.000,0.006,1,0,0,0,1
2015,5,NE,11018,Lincoln Electric System,Final,0.158,0.061,0.008,0.000,0.227,28,13,2,0,43
2015,5,NE,11251,Loup River Public Power Dist,Final,0.000,0.000,0.058,0.000,0.058,0,0,2,0,2
2015,5,NE,12539,Midwest Electric Member Corp,Final,0.052,0.000,0.000,0.000,0.052,3,0,0,0,3
2015,5,NE,13337,Nebraska Public Power District,Final,0.081,0.155,0.000,0.000,0.236,18,27,0,0,45
2015,5,NE,13664,Norris Public Power District,Final,0.170,0.022,0.000,0.000,0.192,24,5,0,0,29
2015,5,NE,14127,Omaha Public Power District,Final,0.217,0.035,0.000,0.000,0.252,37,5,0,0,42
2015,5,NE,17642,Southern Public Power District,Final,0.044,0.003,0.000,0.000,0.047,8,1,0,0,9
2015,5,NE,99999,State Adjustment,Final,0.130,0.015,.,.,0.145,.,.,.,.,.
2015,5,NH,13441,New Hampshire Elec Coop Inc,Final,2.437,0.626,0.336,0.000,3.399,477,39,4,0,520
2015,5,NH,15472,Public Service Co of NH,Final,6.031,4.996,0.302,0.000,11.329,"1,136",204,8,0,"1,348"
2015,5,NH,24590,Unitil Energy Systems,Final,0.998,0.492,0.156,0.000,1.646,162,24,3,0,189
2015,5,NH,26510,Liberty Utilities (Granite State Electri,Final,0.747,0.224,0.000,0.000,0.971,151,12,0,0,163
2015,5,NH,99999,State Adjustment,Final,0.094,.,.,.,0.094,.,.,.,.,.
2015,5,NJ,963,Atlantic City Electric Co,Final,55.754,76.104,20.074,0.000,151.932,"7,073",724,36,0,"7,833"
2015,5,NJ,9726,Jersey Central Power & Lt Co,Final,105.077,164.947,13.337,0.000,283.361,"13,029","1,281",26,0,"14,336"
2015,5,NJ,15477,Public Service Elec & Gas Co,Final,69.283,365.078,7.892,0.000,442.253,"12,239","2,083",24,0,"14,346"
2015,5,NJ,16213,Rockland Electric Co,Final,1.624,9.965,0.072,0.000,11.661,205,89,1,0,295
2015,5,NJ,99999,State Adjustment,Final,1.080,3.769,9.533,.,14.382,.,.,.,.,.
2015,5,NM,3287,"Central Valley Elec Coop, Inc",Final,0.011,0.000,0.000,0.000,0.011,3,0,0,0,3
2015,5,NM,5701,El Paso Electric Co,Final,8.515,1.953,0.000,0.000,10.468,"1,776",100,0,0,"1,876"
2015,5,NM,6204,City of Farmington - (NM),Final,0.305,0.050,0.000,0.000,0.355,71,8,0,0,79
2015,5,NM,11204,Los Alamos County,Final,0.216,0.000,0.000,0.000,0.216,48,0,0,0,48
2015,5,NM,15473,Public Service Co of NM,Final,21.987,32.189,0.000,0.000,54.176,"4,516",426,0,0,"4,942"
2015,5,NM,17718,Southwestern Public Service Co,Final,0.447,7.006,0.546,0.000,7.999,52,85,3,0,140
2015,5,NM,99999,State Adjustment,Final,6.559,1.216,.,.,7.775,.,.,.,.,.
2015,5,NV,2008,City of Boulder City - (NV),Final,0.014,0.331,0.000,0.000,0.345,5,3,0,0,8
2015,5,NV,13073,"Mt Wheeler Power, Inc",Final,0.017,0.122,0.000,0.000,0.139,3,5,0,0,8
2015,5,NV,13407,Nevada Power Co,Final,35.856,19.040,7.488,0.000,62.384,"6,288",343,76,0,"6,707"
