seqID,gender,age,ethnicity,hhSize,hhChild,hhTeen,hhElder,hhIncomeAnnual
76330,Female,24,Black,6,3,2,0,3
76331,Female,12,Other,6,1,3,0,15
76332,Female,6,Hispanic,6,2,2,0,1
76333,Female,80,Hispanic,5,0,2,2,3
76334,Male,22,Black,4,0,1,0,1
76335,Male,65,Black,2,0,0,1,7
76336,Male,4,Other,6,1,3,0,7
76337,Female,14,Asian,4,0,2,0,5
76338,Male,0,White,3,1,0,0,14
76339,Male,5,Hispanic,4,1,1,0,14
76340,Female,16,Asian,3,0,2,0,6
76341,Male,1,Hispanic,3,1,0,0,9
76342,Female,43,Hispanic,7,0,4,0,14
76343,Male,2,White,2,1,0,0,4
76344,Male,11,Black,4,2,1,0,7
76345,Male,8,White,4,2,1,0,4
76346,Male,6,White,4,0,2,0,4
76347,Female,32,White,1,0,0,0,5
76348,Female,41,Asian,4,0,2,0,77
76349,Male,38,White,2,0,0,0,4
76350,Male,7,Other,2,0,1,0,8
76351,Female,43,Hispanic,2,0,1,0,2
76352,Male,17,White,5,0,2,0,15
76353,Female,80,Black,3,0,0,2,9
76354,Male,54,Hispanic,5,0,1,0,4
76355,Female,14,Black,3,0,1,0,6
76356,Female,23,White,3,0,0,0,3
76357,Female,14,Black,5,0,3,0,6
76358,Male,0,Hispanic,3,1,0,0,14
76359,Male,6,Hispanic,3,0,1,0,6
76360,Male,3,Asian,5,3,0,0,15
76361,Male,2,White,5,2,1,0,9
76362,Male,1,Hispanic,5,3,0,0,12
76363,Female,73,Hispanic,3,0,2,1,NA
76364,Male,5,Black,7,2,3,0,12
76365,Male,55,Black,4,0,0,0,14
76366,Female,37,Other,7,1,4,0,6
76367,Male,42,White,3,0,1,0,14
76368,Male,0,Hispanic,5,1,0,1,4
76369,Male,31,White,2,0,0,0,6
76370,Male,4,White,4,1,1,0,14
76371,Male,18,White,5,0,1,0,15
76372,Female,42,White,7,0,3,1,9
76373,Male,20,White,5,0,1,0,15
76374,Male,9,Black,4,2,1,1,7
76375,Female,30,White,2,1,0,0,5
76376,Female,56,Other,7,1,4,0,6
76377,Male,36,White,3,0,2,0,7
76378,Male,4,White,6,2,2,0,10
76379,Male,1,Hispanic,6,2,1,1,15
76380,Female,58,Black,2,0,0,0,2
76381,Female,21,Hispanic,2,0,1,0,3
76382,Male,2,White,5,2,0,0,12
76383,Male,23,White,5,0,1,0,10
76384,Female,50,Hispanic,7,1,1,0,5
76385,Male,57,Asian,4,2,0,0,77
76386,Female,2,Black,6,3,1,0,6
76387,Female,25,Hispanic,3,0,0,1,14
76388,Female,43,White,5,1,1,0,6
76389,Male,1,Asian,6,1,3,0,77
76390,Male,23,Hispanic,5,0,3,0,2
76391,Female,80,White,1,0,0,1,3
76392,Male,10,Hispanic,5,0,3,0,77
76393,Female,8,Black,6,0,2,0,9
76394,Female,12,Hispanic,7,1,3,0,6
76395,Male,71,Black,3,0,0,3,7
76396,Male,2,Hispanic,3,1,0,0,15
76397,Male,69,Hispanic,2,0,0,2,4
76398,Female,15,Black,5,2,2,0,3
76399,Male,51,Hispanic,1,0,0,0,77
76400,Male,61,Hispanic,3,0,0,1,14
76401,Female,18,Asian,2,0,0,0,6
76402,Female,80,Black,2,0,0,2,2
76403,Female,59,White,1,0,0,0,1
76404,Female,68,Hispanic,3,0,0,3,NA
76405,Female,50,White,1,0,0,0,14
76406,Male,36,Other,6,0,3,0,6
76407,Female,41,Black,2,0,0,0,12
76408,Male,48,Black,6,0,0,2,3
76409,Female,20,Hispanic,4,2,0,0,3
76410,Male,3,Hispanic,5,3,0,0,13
76411,Female,63,Hispanic,2,0,0,2,4
76412,Female,31,Black,4,0,0,2,14
76413,Female,66,Hispanic,1,0,0,1,3
76414,Male,6,Hispanic,4,0,2,0,4
76415,Male,25,Asian,5,0,0,0,5
76416,Male,6,Hispanic,6,0,2,0,77
76417,Male,4,Black,2,1,0,0,5
76418,Male,40,Black,3,0,1,0,15
76419,Male,7,Black,3,0,2,0,2
76420,Female,2,White,4,2,0,0,7
76421,Female,0,White,6,3,0,0,15
76422,Male,69,Black,4,0,0,1,12
76423,Female,74,White,1,0,0,1,9
76424,Male,60,White,2,0,0,2,10
76425,Male,29,Hispanic,7,2,0,0,14
76426,Female,3,Black,4,2,0,0,1
76427,Male,37,Asian,2,0,0,0,8
76428,Male,6,Hispanic,5,0,2,1,77
76429,Male,63,Hispanic,2,0,0,2,77
76430,Male,1,Black,7,3,4,0,1
76431,Male,13,Hispanic,7,0,4,0,14
76432,Male,18,White,3,0,0,0,6
76433,Male,44,White,2,0,0,0,4
76434,Male,50,Hispanic,6,0,2,0,12
76435,Female,69,Black,2,0,0,2,14
76436,Male,78,White,1,0,0,1,6
76437,Male,64,Hispanic,2,0,0,2,3
76438,Female,59,White,2,0,0,0,6
76439,Male,28,Hispanic,7,3,3,0,6
76440,Female,49,White,2,0,0,0,14
76441,Female,7,Hispanic,4,0,2,0,15
76442,Female,78,White,2,0,0,2,10
76443,Male,63,White,5,1,0,1,2
76444,Female,51,White,5,0,2,0,15
76445,Male,5,Other,6,2,3,0,4
76446,Female,46,White,1,0,0,0,6
76447,Female,80,White,1,0,0,1,7
76448,Male,15,Black,5,0,4,0,4
76449,Male,0,Hispanic,5,1,2,0,10
76450,Male,6,White,5,0,2,1,12
76451,Female,34,White,6,1,2,1,5
76452,Male,2,White,5,3,0,0,14
76453,Female,42,White,4,1,1,0,15
76454,Male,16,Asian,5,0,3,0,15
76455,Female,69,Black,1,0,0,1,2
76456,Male,7,White,5,0,3,0,8
76457,Female,4,White,4,2,0,0,15
76458,Male,17,Black,5,0,1,0,6
76459,Male,33,Black,2,0,0,0,5
76460,Female,2,Hispanic,3,1,0,0,6
76461,Female,52,White,6,3,0,0,4
76462,Female,0,Hispanic,6,1,3,0,3
76463,Male,6,White,6,2,1,0,15
76464,Male,33,White,5,1,2,0,14
76465,Female,71,White,3,0,0,1,7
76466,Female,39,Hispanic,6,0,3,0,6
76467,Female,5,Black,3,1,1,0,1
76468,Male,73,White,2,0,0,2,10
76469,Male,72,Hispanic,4,0,0,2,6
76470,Female,49,White,2,0,0,0,77
76471,Female,2,Other,5,2,1,0,4
76472,Female,52,Asian,2,0,0,0,9
76473,Male,4,Hispanic,3,1,1,0,4
76474,Female,17,Asian,5,1,1,0,12
76475,Female,72,White,1,0,0,1,4
76476,Female,39,White,7,1,2,0,8
76477,Female,73,Hispanic,3,0,0,1,8
76478,Male,4,Other,5,2,1,0,15
76479,Male,14,White,6,1,3,0,15
76480,Female,24,Other,5,0,0,0,15
76481,Female,67,Asian,6,0,2,2,15
76482,Female,42,Black,1,0,0,0,6
76483,Male,12,Hispanic,7,0,4,0,14
76484,Male,63,Black,4,0,1,1,7
76485,Female,12,Hispanic,5,1,3,0,3
76486,Female,24,Black,5,2,0,0,6
76487,Female,23,Hispanic,5,1,1,0,6
76488,Male,41,Hispanic,5,0,2,0,5
76489,Male,39,Black,5,0,3,0,10
76490,Female,68,White,2,0,0,1,10
76491,Female,23,White,2,0,0,0,7
76492,Female,55,White,2,0,0,0,15
76493,Male,38,Black,4,0,1,0,77
76494,Male,29,Asian,3,1,0,0,5
76495,Male,3,Asian,7,2,2,1,5
76496,Female,23,Hispanic,4,2,1,0,2
76497,Female,7,Hispanic,6,1,3,0,8
76498,Male,6,Asian,4,1,1,0,7
76499,Female,7,Black,3,0,2,0,3
76500,Female,20,White,4,0,0,0,15
76501,Female,9,Hispanic,5,1,1,1,7
76502,Male,10,Asian,4,0,2,0,77
76503,Female,15,Other,3,0,1,1,15
76504,Male,3,Asian,4,1,1,0,7
76505,Male,14,Black,6,1,3,0,5
76506,Female,20,White,5,0,3,0,6
76507,Female,2,Black,5,3,0,0,14
76508,Female,55,White,1,0,0,0,5
76509,Male,24,Asian,4,0,0,0,12
76510,Female,52,White,2,0,0,1,3
76511,Female,52,White,2,0,1,0,4
76512,Male,13,Hispanic,4,0,2,0,5
76513,Male,15,Hispanic,5,0,1,0,77
76514,Female,26,Asian,2,0,0,0,9
76515,Female,72,Hispanic,1,0,0,1,3
76516,Female,2,Black,7,3,4,0,1
76517,Female,11,White,7,0,4,0,1
76518,Male,47,Hispanic,1,0,0,0,3
76519,Male,17,Black,7,3,4,0,1
76520,Male,9,Hispanic,4,0,2,0,9
76521,Female,14,Hispanic,6,1,2,1,10
76522,Female,13,Hispanic,3,0,2,0,1
76523,Female,30,White,5,1,2,0,NA
76524,Male,18,Hispanic,4,0,0,0,15
76525,Female,17,Asian,3,0,1,0,7
76526,Male,7,Black,6,0,3,1,15
76527,Male,68,White,2,0,0,2,10
76528,Female,43,Asian,5,0,2,1,15
76529,Female,18,Asian,3,0,1,0,7
76530,Female,80,Black,1,0,0,1,4
76531,Male,80,White,4,0,0,1,15
76532,Male,38,Black,1,0,0,0,3
76533,Male,67,Black,2,0,0,1,7
76534,Male,52,White,3,0,0,0,5
76535,Male,2,Hispanic,6,1,3,0,8
76536,Female,37,Asian,4,0,2,0,15
76537,Male,15,Hispanic,5,0,4,0,2
76538,Female,1,Hispanic,3,1,0,0,10
76539,Female,36,White,5,1,2,0,15
76540,Male,69,White,2,0,0,2,9
76541,Male,26,Hispanic,2,0,0,0,6
76542,Female,64,Hispanic,7,0,4,1,6
76543,Male,40,White,7,0,4,0,6
76544,Male,10,Hispanic,6,0,3,0,12
76545,Female,2,Black,2,1,0,0,2
76546,Female,7,Black,7,0,4,1,14
76547,Male,16,Asian,4,0,2,0,15
76548,Male,62,Black,3,0,0,2,8
76549,Male,74,Black,1,0,0,1,2
76550,Male,70,Hispanic,2,0,0,1,6
76551,Female,56,Asian,3,0,0,0,15
76552,Female,31,Hispanic,5,2,1,0,4
76553,Male,22,White,7,1,3,0,15
76554,Female,10,Other,7,1,2,1,15
76555,Female,2,White,5,2,0,2,9
76556,Male,45,Hispanic,5,0,1,0,9
76557,Male,54,Hispanic,5,2,0,0,5
76558,Female,64,Asian,3,0,0,2,14
76559,Female,15,White,5,0,3,0,6
76560,Male,57,Asian,2,0,0,0,8
76561,Male,61,Hispanic,4,0,1,1,3
76562,Female,2,Hispanic,7,3,2,0,5
76563,Female,16,Other,5,0,3,0,15
76564,Female,2,Hispanic,6,2,0,0,8
76565,Female,80,White,2,0,0,2,14
76566,Female,4,Hispanic,4,1,0,1,8
76567,Female,20,White,4,0,0,0,15
76568,Female,64,Black,2,0,0,1,10
76569,Male,45,Hispanic,4,0,1,0,4
76570,Male,3,Black,7,2,3,2,5
76571,Male,57,Hispanic,2,0,0,0,14
76572,Female,6,White,6,2,2,0,10
76573,Female,41,White,3,0,1,0,14
76574,Female,38,Hispanic,6,0,4,0,5
76575,Female,69,White,3,0,0,2,15
76576,Female,80,White,1,0,0,1,14
76577,Female,23,Other,4,1,0,0,6
76578,Male,43,Hispanic,2,0,0,0,8
76579,Female,16,Hispanic,5,1,3,0,3
76580,Female,71,Black,2,0,0,1,7
76581,Female,13,White,5,2,1,0,10
76582,Male,3,Black,3,2,0,0,9
76583,Male,15,Black,7,2,3,0,5
76584,Female,49,Other,2,0,0,1,15
76585,Female,6,Black,6,2,2,0,9
76586,Female,45,White,1,0,0,0,2
76587,Male,62,Hispanic,7,1,2,1,15
76588,Female,13,Hispanic,7,1,3,1,5
76589,Male,38,White,1,0,0,0,3
76590,Female,67,Black,1,0,0,1,8
76591,Female,28,White,4,0,0,0,15
76592,Male,5,Hispanic,5,1,0,0,15
76593,Male,76,Black,1,0,0,1,2
76594,Male,10,White,5,1,2,0,15
76595,Female,11,Asian,6,0,4,0,2
76596,Female,46,White,4,0,1,0,8
76597,Female,41,White,5,2,1,0,5
76598,Male,40,Hispanic,4,0,0,1,9
76599,Male,63,Black,7,0,4,2,77
76600,Female,40,White,7,2,4,0,1
76601,Male,39,White,5,2,1,0,10
76602,Female,40,Black,2,0,0,0,3
76603,Male,12,White,7,0,4,0,1
76604,Male,61,White,2,0,0,2,5
76605,Male,12,Hispanic,6,0,1,0,4
76606,Female,57,Asian,3,0,0,0,15
76607,Male,2,Hispanic,3,2,0,0,2
76608,Female,38,Hispanic,5,0,2,0,13
76609,Female,21,Asian,6,1,0,0,4
76610,Male,7,Black,2,0,1,0,5
76611,Male,16,Hispanic,5,0,2,0,5
76612,Male,62,Hispanic,4,0,0,2,15
76613,Male,32,Asian,3,1,0,0,15
76614,Female,41,White,2,0,0,1,15
76615,Male,69,White,3,0,0,2,6
76616,Female,69,White,2,0,0,2,14
76617,Male,18,Black,4,0,2,0,5
76618,Male,9,Black,5,0,3,0,14
76619,Female,31,White,1,0,0,0,3
76620,Female,3,Asian,5,2,0,0,3
76621,Female,1,Other,3,1,0,0,3
76622,Male,22,Black,4,0,0,1,6
76623,Male,41,Hispanic,3,0,0,0,6
76624,Male,51,White,1,0,0,0,4
76625,Male,10,Black,5,1,2,0,6
76626,Female,51,White,2,0,0,1,14
76627,Female,76,White,4,0,0,1,5
76628,Male,2,White,5,2,1,0,7
76629,Male,25,Black,3,0,1,0,14
76630,Female,39,Asian,1,0,0,0,2
76631,Female,80,White,1,0,0,1,4
76632,Male,49,Asian,2,0,0,0,10
76633,Male,48,Other,2,0,0,1,15
76634,Female,43,Asian,6,1,2,1,7
76635,Male,59,Asian,2,0,0,0,15
76636,Female,29,Black,3,0,0,0,6
76637,Female,42,White,3,1,0,0,7
76638,Female,63,Hispanic,1,0,0,1,7
76639,Male,43,Black,3,0,0,1,1
76640,Female,6,White,6,2,1,0,7
76641,Female,42,White,5,1,1,0,5
76642,Female,40,Asian,4,0,2,0,9
76643,Female,41,Black,5,1,1,0,14
76644,Male,10,Hispanic,5,2,2,0,6
76645,Male,52,Other,1,0,0,0,8
76646,Female,1,Hispanic,4,1,0,0,4
76647,Female,8,White,4,0,2,0,3
76648,Female,74,Black,4,1,1,1,12
76649,Male,59,Black,1,0,0,0,3
76650,Female,8,White,7,2,3,0,6
76651,Female,0,Asian,3,1,0,0,15
76652,Male,3,Hispanic,5,2,1,0,7
76653,Female,66,White,2,0,0,1,12
76654,Female,45,White,2,0,0,0,15
76655,Female,64,Hispanic,1,0,0,1,2
76656,Female,23,White,3,0,0,0,7
76657,Female,49,Black,4,0,1,0,77
76658,Female,9,White,5,0,3,0,2
76659,Female,36,White,3,1,0,0,12
76660,Female,74,White,1,0,0,1,3
76661,Female,9,Black,3,0,1,0,15
76662,Male,12,Hispanic,5,0,3,0,3
76663,Male,71,Hispanic,6,0,4,2,NA
76664,Female,0,White,3,1,0,0,7
76665,Female,44,White,4,0,2,0,15
76666,Female,65,Asian,2,0,0,1,3
76667,Female,52,White,3,0,0,0,15
76668,Female,45,White,2,0,0,0,15
76669,Male,63,Hispanic,7,0,1,1,9
76670,Male,49,White,2,0,0,0,10
76671,Female,40,Black,6,0,3,0,15
76672,Female,45,Black,3,1,0,0,3
76673,Male,80,White,2,0,0,2,14
76674,Female,42,White,7,0,0,2,5
76675,Male,48,Asian,4,0,2,0,15
76676,Male,41,Hispanic,7,0,1,1,8
76677,Female,18,Hispanic,5,1,1,0,6
76678,Male,10,White,2,0,1,0,99
76679,Female,69,White,1,0,0,1,4
76680,Female,61,White,5,2,0,2,15
76681,Male,1,Black,4,1,1,0,13
76682,Female,13,Black,7,2,4,0,13
76683,Male,15,Hispanic,4,0,2,0,3
76684,Female,47,White,1,0,0,0,7
76685,Female,4,Hispanic,5,1,0,0,10
76686,Male,34,Other,7,2,0,1,77
76687,Male,79,Black,1,0,0,1,5
76688,Male,68,White,1,0,0,1,7
76689,Female,69,White,1,0,0,1,7
76690,Female,14,Black,4,1,1,1,12
76691,Male,38,Hispanic,3,0,0,1,99
76692,Female,58,White,2,0,0,0,9
76693,Male,7,Black,7,1,4,0,5
76694,Male,8,White,4,1,1,0,7
76695,Female,80,White,1,0,0,1,4
76696,Female,7,Other,6,2,2,0,1
76697,Male,24,Other,4,1,0,0,6
76698,Female,66,Asian,6,1,1,2,8
76699,Female,16,Black,2,0,1,0,6
76700,Male,53,Hispanic,3,0,1,0,4
76701,Female,3,Black,5,1,3,0,6
76702,Male,62,Black,2,0,0,2,4
76703,Male,36,White,1,0,0,0,5
76704,Female,50,White,2,0,0,0,4
76705,Female,50,Hispanic,3,0,0,0,6
76706,Male,60,Hispanic,7,0,0,3,8
76707,Female,46,Black,2,0,1,0,5
76708,Male,23,Black,1,0,0,0,1
76709,Male,74,White,2,0,0,2,6
76710,Male,1,Asian,3,1,0,0,15
76711,Male,11,Black,3,1,1,0,9
76712,Male,36,White,2,0,0,0,15
76713,Female,2,Other,3,1,0,0,3
76714,Female,72,White,7,0,0,2,5
76715,Male,74,Black,2,0,0,2,6
76716,Female,18,White,3,0,1,0,5
76717,Female,0,Black,6,1,1,0,14
76718,Female,40,White,4,1,1,0,5
76719,Female,39,Black,5,1,2,0,8
76720,Female,15,Hispanic,4,0,2,0,6
76721,Female,9,White,6,1,4,0,6
76722,Male,73,White,2,0,0,2,15
76723,Female,48,White,5,0,1,0,15
76724,Female,13,Asian,3,0,1,0,6
76725,Male,14,White,5,0,3,0,6
76726,Female,0,Asian,4,2,0,0,15
76727,Female,7,Hispanic,3,1,1,0,9
76728,Male,8,Black,3,1,1,0,5
76729,Female,0,Asian,3,1,0,0,15
76730,Male,58,White,2,0,0,0,4
76731,Male,41,Hispanic,3,0,1,0,10
76732,Female,19,Hispanic,4,0,0,0,14
76733,Male,77,White,2,0,0,2,7
76734,Female,80,White,2,0,0,2,8
76735,Female,58,White,3,0,0,0,3
76736,Female,30,Asian,2,0,0,0,15
76737,Female,28,White,3,0,0,1,15
76738,Female,63,Asian,5,1,1,1,15
76739,Female,80,White,1,0,0,1,4
76740,Female,40,White,4,0,2,0,15
76741,Female,68,White,1,0,0,1,3
76742,Male,40,Asian,2,0,0,0,15
76743,Male,2,White,4,1,1,0,7
76744,Female,5,Asian,5,1,0,1,9
76745,Male,70,Hispanic,7,0,3,2,14
76746,Male,55,Asian,1,0,0,0,77
76747,Female,80,White,1,0,0,1,3
76748,Male,1,White,5,3,0,0,15
76749,Male,7,Hispanic,6,2,2,0,6
76750,Female,9,Hispanic,6,0,4,0,4
76751,Female,36,Hispanic,3,0,1,1,10
76752,Male,4,Hispanic,5,2,1,0,1
76753,Male,61,White,6,0,0,2,10
76754,Male,76,Black,2,0,0,2,15
76755,Female,42,White,6,0,1,2,14
76756,Male,44,Black,4,0,0,0,4
76757,Male,79,Black,3,0,0,1,7
76758,Male,15,Other,4,0,2,0,6
76759,Male,0,Black,4,1,1,0,14
76760,Female,16,Hispanic,7,0,4,1,6
76761,Female,0,Hispanic,6,3,1,0,4
76762,Female,3,Hispanic,5,1,2,0,6
76763,Female,12,Hispanic,3,0,1,0,9
76764,Female,61,Asian,3,0,0,2,15
76765,Female,13,Black,7,2,3,2,5
76766,Female,11,Black,3,0,2,0,6
76767,Female,25,White,2,0,0,0,8
76768,Male,7,White,3,1,1,0,3
76769,Female,19,Hispanic,4,0,0,1,6
76770,Male,7,White,7,2,2,0,5
76771,Male,33,Hispanic,6,1,0,0,77
76772,Female,13,Other,3,0,1,0,6
76773,Male,60,Black,1,0,0,1,2
76774,Female,13,Black,5,1,2,0,7
76775,Female,3,White,4,1,1,0,15
76776,Male,5,Asian,6,2,2,0,15
76777,Male,29,Hispanic,4,1,1,0,14
76778,Male,18,Hispanic,4,0,1,0,14
76779,Female,71,Hispanic,3,0,0,3,5
76780,Female,7,White,5,0,3,0,15
76781,Male,1,White,7,2,4,0,1
76782,Female,2,Black,4,2,0,0,12
76783,Female,9,Black,3,1,1,0,2
76784,Female,11,White,3,0,2,0,2
76785,Male,22,Asian,6,1,1,0,NA
76786,Female,9,White,2,0,1,0,7
76787,Male,11,Hispanic,4,0,2,0,14
76788,Male,4,Hispanic,5,2,0,0,5
76789,Female,71,White,2,0,0,2,14
76790,Female,6,Black,4,1,2,0,6
76791,Female,15,Hispanic,4,0,1,1,8
76792,Female,38,Asian,6,1,3,0,7
76793,Female,45,Hispanic,4,0,1,1,8
76794,Female,12,Black,2,0,1,0,6
76795,Male,11,Black,5,0,2,0,6
76796,Female,42,White,5,0,3,0,8
76797,Female,60,Asian,2,0,0,2,3
76798,Female,5,Hispanic,2,1,0,0,8
76799,Male,36,White,4,0,2,0,77
76800,Male,18,White,4,0,1,0,3
76801,Male,0,Hispanic,3,1,0,0,15
76802,Male,57,Black,4,0,0,0,4
76803,Male,12,Hispanic,6,2,2,0,7
76804,Male,10,White,5,0,1,0,10
76805,Female,56,White,2,0,0,1,8
76806,Female,14,White,4,0,2,0,7
76807,Female,72,Hispanic,4,0,1,2,8
76808,Female,4,Hispanic,7,2,1,0,7
76809,Male,80,White,2,0,0,2,8
76810,Female,54,Hispanic,3,0,0,1,12
76811,Female,27,Asian,5,0,1,0,8
76812,Female,4,Asian,4,1,1,0,15
76813,Female,31,Asian,4,2,0,0,5
76814,Male,62,White,5,2,0,2,15
76815,Male,44,Black,3,0,0,2,77
76816,Female,30,White,5,1,0,1,2
76817,Male,54,Black,2,0,0,0,8
76818,Male,80,White,2,0,0,2,8
76819,Female,54,Asian,4,0,1,0,15
76820,Male,46,Black,2,0,0,0,3
76821,Male,18,Hispanic,3,0,1,0,14
76822,Female,16,Hispanic,5,0,2,1,6
76823,Female,6,Other,3,0,1,0,4
76824,Female,57,White,1,0,0,0,3
76825,Male,28,Hispanic,6,0,1,1,6
76826,Male,23,White,5,0,1,0,15
76827,Female,72,Hispanic,5,1,2,1,3
76828,Female,40,Asian,3,0,0,0,5
76829,Male,12,Black,7,2,3,2,5
76830,Male,10,White,3,0,1,0,15
76831,Female,80,White,3,0,0,1,7
76832,Female,5,White,4,2,0,0,14
76833,Female,7,Hispanic,6,1,3,0,10
76834,Female,16,Hispanic,6,1,3,0,6
76835,Female,40,Black,1,0,0,0,3
76836,Female,3,Asian,4,1,1,0,NA
76837,Male,40,Asian,5,0,2,1,15
76838,Female,2,Asian,6,1,2,0,10
76839,Female,6,Hispanic,4,1,1,0,5
76840,Female,61,Black,1,0,0,1,3
76841,Male,6,White,4,1,1,0,15
76842,Male,62,Hispanic,2,0,0,1,14
76843,Male,59,Black,5,1,0,0,4
76844,Female,4,Black,5,1,2,0,6
76845,Male,17,White,6,0,3,0,15
76846,Female,26,Hispanic,5,1,1,0,8
76847,Female,35,Asian,3,0,0,1,15
76848,Female,31,Other,2,1,0,0,4
76849,Male,79,White,2,0,0,2,5
76850,Female,7,Hispanic,6,0,4,0,15
76851,Female,73,Hispanic,4,0,0,1,NA
76852,Male,0,White,3,1,0,0,8
76853,Male,80,White,2,0,0,2,15
76854,Male,36,White,5,0,3,0,15
76855,Female,0,Hispanic,5,3,0,0,5
76856,Male,20,White,3,0,1,0,6
76857,Male,13,White,4,0,2,0,10
76858,Female,8,Other,7,1,3,1,5
76859,Male,32,Asian,7,1,1,0,15
76860,Female,60,Black,1,0,0,1,7
76861,Female,3,Hispanic,4,2,0,0,13
76862,Female,9,Black,3,0,1,0,14
76863,Female,39,White,2,0,0,0,15
76864,Female,80,White,1,0,0,1,5
76865,Male,18,Black,3,0,0,0,12
76866,Male,11,Black,4,1,2,0,8
76867,Male,51,Black,1,0,0,0,9
76868,Male,55,White,1,0,0,0,6
76869,Female,16,Hispanic,5,0,2,0,13
76870,Female,80,White,4,0,1,1,4
76871,Female,70,Asian,2,0,0,2,9
76872,Male,66,White,3,0,0,1,7
76873,Female,5,Black,4,1,0,0,5
76874,Male,10,Asian,7,0,4,0,2
76875,Male,4,White,5,1,2,0,6
76876,Male,1,Hispanic,4,1,1,0,15
76877,Female,52,Black,5,0,0,3,12
76878,Male,30,White,1,0,0,0,7
76879,Female,17,Black,5,0,3,0,6
76880,Female,62,Black,2,0,0,2,14
76881,Female,11,Other,6,1,2,0,NA
76882,Female,33,White,1,0,0,0,6
76883,Male,7,Hispanic,6,1,1,0,8
76884,Female,55,Black,4,0,1,0,15
76885,Male,51,White,4,0,0,1,15
76886,Male,54,Hispanic,4,0,0,0,12
76887,Male,11,Hispanic,5,0,3,0,14
76888,Male,80,White,2,0,0,2,9
76889,Female,65,Black,1,0,0,1,14
76890,Female,10,Hispanic,6,0,2,0,12
76891,Female,20,White,7,0,0,0,14
76892,Male,62,White,6,1,2,1,5
76893,Female,60,White,1,0,0,1,6
76894,Female,18,Asian,2,0,0,0,8
76895,Female,14,Black,6,0,4,0,7
76896,Female,4,Black,4,1,0,0,6
76897,Male,6,White,5,1,2,0,NA
76898,Male,19,Hispanic,3,0,1,0,8
76899,Male,60,Asian,4,0,0,2,9
76900,Female,25,Hispanic,5,0,0,0,5
76901,Female,52,Black,6,0,4,0,9
76902,Male,56,Hispanic,4,1,0,0,15
76903,Male,34,White,4,0,2,0,5
76904,Female,17,White,5,0,1,0,15
76905,Female,33,Black,4,2,1,0,2
76906,Female,10,Black,6,0,4,0,5
76907,Male,32,White,3,0,0,1,8
76908,Female,22,Other,3,0,0,1,12
76909,Female,18,White,5,0,2,0,15
76910,Female,10,Black,2,0,1,0,7
76911,Female,56,White,2,0,0,0,4
76912,Male,74,Hispanic,2,0,0,2,4
76913,Female,0,Black,4,1,1,0,5
76914,Female,34,Hispanic,7,2,3,0,NA
76915,Male,63,Black,2,0,0,2,15
76916,Male,15,Hispanic,7,1,4,0,4
76917,Male,80,White,2,0,0,1,4
76918,Male,17,White,5,0,3,0,14
76919,Male,37,White,3,1,0,0,14
76920,Female,23,Other,3,1,0,0,4
76921,Male,64,Hispanic,6,0,3,1,3
76922,Male,1,White,3,1,0,0,15
76923,Male,33,Asian,5,2,1,0,15
76924,Male,19,Black,6,0,2,1,4
76925,Female,58,White,2,0,0,0,2
76926,Female,2,White,4,2,1,0,4
76927,Female,11,Black,5,1,2,0,6
76928,Male,57,White,2,0,0,1,15
76929,Male,19,Other,5,0,0,0,15
76930,Male,5,Hispanic,3,1,0,0,1
76931,Male,80,White,2,0,0,2,4
76932,Male,73,Hispanic,2,0,0,2,6
76933,Female,4,Other,3,1,0,0,5
76934,Male,41,Other,5,0,2,0,15
76935,Male,43,Hispanic,2,0,0,0,10
76936,Female,12,Hispanic,4,0,3,0,2
76937,Male,39,White,2,0,0,0,9
76938,Female,16,Hispanic,6,0,4,0,5
76939,Female,8,Asian,4,0,2,0,15
76940,Male,21,White,5,0,0,0,15
76941,Female,78,White,2,0,0,2,6
76942,Female,39,Hispanic,5,0,2,0,6
76943,Female,10,White,4,0,2,0,15
76944,Male,64,Hispanic,2,0,0,1,2
76945,Female,53,White,3,0,0,1,4
76946,Male,3,Black,3,1,0,0,14
76947,Male,35,Hispanic,6,0,0,0,1
76948,Female,11,White,5,0,3,1,5
76949,Female,14,Hispanic,5,1,2,0,4
76950,Female,36,White,5,1,2,0,15
76951,Female,80,Black,1,0,0,1,5
76952,Male,1,White,7,3,3,0,14
76953,Male,41,Asian,2,0,0,0,15
76954,Male,48,Other,1,0,0,0,4
76955,Male,38,Black,6,0,2,0,9
76956,Female,16,Hispanic,3,0,2,0,3
76957,Female,7,Other,7,2,4,0,8
76958,Female,57,Hispanic,6,1,0,1,14
76959,Male,12,Black,4,0,2,0,1
76960,Male,59,Asian,2,0,0,0,3
76961,Male,18,White,5,1,0,0,8
76962,Female,3,White,7,3,2,0,4
76963,Male,39,Asian,3,1,0,0,15
76964,Male,16,White,4,0,2,0,15
76965,Male,35,Asian,3,1,0,0,15
76966,Female,48,Asian,3,0,1,0,15
76967,Female,3,White,3,1,1,0,2
76968,Male,34,Hispanic,6,2,2,0,6
76969,Male,52,White,2,0,0,0,9
76970,Female,19,Asian,5,1,2,0,9
76971,Male,6,Asian,4,1,1,0,14
76972,Male,57,Hispanic,5,0,3,0,8
76973,Female,65,White,1,0,0,1,15
76974,Female,38,White,1,0,0,0,9
76975,Male,53,Asian,4,0,2,0,77
